# Historia
39,Mitología,Otras mitologías,Los Titanes vs. los Dioses: la Titanomaquia completa,¿Cuál es la duración simbólica de la Titanomaquia en los relatos hesiódicos?,Diez años,Un solo día,Cien años,Tres días,La cifra diez es recurrente en la mitología para designar un Periodo de transición mayor (como la Guerra de Troya) que desemboca en un nuevo orden.,¿Por qué Prometeo no fue encarcelado en el Tártaro con los otros Titanes?,Se mantuvo neutral tras haber previsto la victoria de Zeus,Fue perdonado por Poseidón porque era su hijo,Se había escondido en una cueva durante toda la guerra,Fue el primero en combatir físicamente a Cronos al lado de **Zeus**,"Gracias a su don de profecía, **Prometeo** comprendió que la fuerza bruta de los Titanes iba a perder ante la estrategia de los Olímpicos, lo que le valió su libertad inicial.",¿Qué condición era necesaria para que los Olímpicos triunfaran durante la Gigantomaquia?,La ayuda de un héroe mortal,La liberación de **Ares** del vientre de Cronos,El uso del rayo por parte de un Titán renegado,La destrucción total del monte Olimpo,Una profecía estipulaba que los **Gigantes** no podrían ser matados por la sola fuerza de los dioses ; un mortal (**Heracles**) debía dar el golpe final.,¿Qué castigo específico infligió **Zeus** al **general** Titán **Atlas**?,Cargar el cielo sobre sus hombros por la eternidad,Ser devorado vivo por un águila en el Cáucaso,Empujar una roca a la cima de una montaña sin fin,Permanecer encadenado en el fondo del **Tártaro** para siempre,"**Atlas**, habiendo dirigido los ejércitos titanes, recibió una pena estructural : mantener la separación física entre el cielo y la tierra.","¿Qué grupo de criaturas proporcionó las armas mágicas (rayo, tridente) a los Olímpicos?",Los **Cíclopes**,Los Hecatónquiros,Los **Centauros**,Los Titanes aliados con **Zeus**,"Liberados del **Tártaro** por **Zeus**, los **Cíclopes** pusieron su genio de herreros al servicio de los nuevos dioses para fabricar sus atributos de poder."
40,Mitología,Otras mitologías,Ra y la creación del mundo (Egipto),¿Qué es el «Noun» en la cosmogonía egipcia heliopolitana?,"Las aguas primordiales del caos, infinitas e inmóviles",El dios de la noche primordial,El vacío absoluto que precede a la creación,El espacio entre el cielo y la tierra,El Nun es el estado inicial del universo: un océano primordial oscuro e inerte de donde emerge el creador Atum-Ra.,¿Cómo crea Atum-Ra a la primera pareja divina (Shu y Tefnut)?,Mediante un acto solitario de autogeneración,Moldeando arcilla en un torno de alfarero,Mediante una unión con la diosa Nut,Utilizando las aguas del Nilo celestial,"Al estar Atum solo en el mundo, engendra a Shu y Tefnut por sí mismo (masticación o simiente según los textos) para iniciar el linaje de los dioses.",¿Cuál es el desafío principal de la travesía nocturna de Ra en la Duat?,Vencer a Apofis para asegurar la salida del sol al día siguiente,Juzgar únicamente las almas de los faraones difuntos,Recuperar la corona perdida de Osiris,Extinguir los fuegos del infierno egipcio,"El objetivo vital del viaje nocturno es derrotar a la serpiente Apofis, que intenta detener la barca y devolver el mundo al caos (Isfet).",¿Por qué estratagema logra Ra detener la masacre de la humanidad por parte de Sejmet?,Inundando el suelo con cerveza roja para embriagarla,Desterrándola al desierto de Nubia,Ofreciéndole el trono de Egipto,Casándola con el dios del aire Shu,"Ra utiliza la embriaguez: Sejmet, creyendo beber sangre, consume cerveza teñida de rojo, lo que calma su furia y la transforma en la dulce Hathor.","¿Qué Concepto egipcio designa el orden cósmico, la verdad y la justicia mantenidos por Ra?",El Maat,El Isfet,El Ba,El Ankh,El Maat es el principio fundamental de equilibrio universal que el dios solar garantiza mediante su curso diario y su victoria sobre las tinieblas.
,Mitología,Grecia: los héroes,B,¿Bajo qué forma aparece Zeus a Dánae para concebir a Perseo?,Una lluvia de oro,Un cisne blanco,Un toro poderoso,Un águila real,"Para infiltrarse en la cámara cerrada de Dánae, Zeus se metamorfosea en lluvia de oro, un símbolo de fertilidad y de naturaleza divina.",¿Qué Objeto permite a Perseo acercarse a Medusa sin ser convertido en piedra?,Un escudo de bronce pulido utilizado como espejo,El casco de invisibilidad de Hades,Un par de gafas mágicas regaladas por Atenea,Una venda en los ojos para avanzar a ciegas,"El escudo-espejo permite observar el reflejo de la Gorgona, lo que neutraliza el poder petrificante ligado al contacto visual directo.",¿Qué criaturas nacen de la sangre de Medusa tras su decapitación?,Pegaso y Crisaor,La Hidra de Lerna y la Quimera,Cerbero y la Esfinge,El Águila del Cáucaso y el León de Nemea,"A su muerte, Medusa da nacimiento al caballo alado Pegaso y al gigante Crisaor, fruto de su unión con Poseidón.",¿Cómo cumple Perseo accidentalmente la profecía del oráculo?,Al golpear a su abuelo con un disco durante unos juegos deportivos,Al petrificar por error a su abuelo en el palacio de Serifos,Al hundir accidentalmente el barco de su abuelo,Al envenenar involuntariamente la copa de su abuelo,"La fatalidad trágica del mito quiere que Perseo mate a su abuelo Acrisio de un lanzazo de disco torpe, a pesar de su voluntad de reconciliación.",¿Dónde termina la cabeza de Medusa al final del periplo de Perseo?,En la égida (escudo) de la diosa Atenea,En el fondo del mar Egeo para proteger los barcos,En el templo de Hades en el Inframundo,Enterrada bajo los cimientos de la ciudad de Micenas,"Perseo entrega el trofeo a Atenea, quien lo integra en su égida para utilizarlo como arma defensiva y símbolo de potencia."

# Comprender el mundo actual
"ID",Matière,Sous-catégorie,Titre,QCM1 — Question,QCM1 — ✅ Bonne réponse,QCM1 — ❌ Mauvaise 1,QCM1 — ❌ Mauvaise 2,QCM1 — ❌ Mauvaise 3,QCM1 — Explication,QCM2 — Question,QCM2 — ✅ Bonne réponse,QCM2 — ❌ Mauvaise 1,QCM2 — ❌ Mauvaise 2,QCM2 — ❌ Mauvaise 3,QCM2 — Explication,QCM3 — Question,QCM3 — ✅ Bonne réponse,QCM3 — ❌ Mauvaise 1,QCM3 — ❌ Mauvaise 2,QCM3 — ❌ Mauvaise 3,QCM3 — Explication,QCM4 — Question,QCM4 — ✅ Bonne réponse,QCM4 — ❌ Mauvaise 1,QCM4 — ❌ Mauvaise 2,QCM4 — ❌ Mauvaise 3,QCM4 — Explication,QCM5 — Question,QCM5 — ✅ Bonne réponse,QCM5 — ❌ Mauvaise 1,QCM5 — ❌ Mauvaise 2,QCM5 — ❌ Mauvaise 3,QCM5 — Explication
1,Comprender el mundo actual,Conflictos y geopolítica,El nacimiento del conflicto israelí-palestino,¿Quién funda el Sionismo política durante el congreso de Basilea en 1897?,Theodor Herzl,David Ben Gourion,Chaim Weizmann,Vladimir Jabotinsky,"Theodor Herzl es el principal teórico del **Sionismo** **política** moderno, cuyo objetivo era responder al antisemitismo europeo mediante la creación de un Estado judío.",¿Qué contradicción importante está presente en la **Declaración Balfour** de 1917?,Apoya un hogar nacional judío al tiempo que promete proteger los derechos de las comunidades no judías,Promete la independencia inmediata al imperio otomano al tiempo que lo desmantela,Propone instalar el Estado judío en Uganda contra la opinión de Theodor Herzl,Prohíbe la inmigración judía al tiempo que favorece la compra de tierras por la **Agencia Judía**,La declaración promete un hogar nacional judío pero precisa que esto no debe perjudicar los derechos de los habitantes árabes ya presentes en el lugar.,¿Qué porcentaje del territorio fue asignado al Estado judío por el Plan de Partición de la **ONU** en 1947?,Aproximadamente el 56%,Aproximadamente el 80%,Aproximadamente el 43%,La totalidad del territorio,"El Plan de Partición de la **ONU** de 1947 asignaba el 56 % del territorio al Estado judío y el 43 % al Estado árabe, con un estatus internacional para Jerusalén.",¿Cómo designan los palestinos los eventos de 1948?,La Nakba,La Shoah,La **Aliyah**,La Intifada,El término 'Nakba' significa 'catástrofe' en árabe y designa el éxodo y la pérdida de su tierra por parte de los palestinos tras la guerra de 1948.,¿Qué organismo de la **ONU** gestiona a los refugiados palestinos desde 1949?,La **UNRWA**,El **ACNUR**,La OMS,La UNESCO,"La **UNRWA** es la agencia específica creada tras la guerra de 1948 para proporcionar educación, salud y ayuda humanitaria a los refugiados palestinos."
2,Comprender el mundo actual,Conflictos y geopolítica,La rivalidad China–Estados Unidos,¿Qué política Deng Xiaoping lanza en 1978 para transformar la economía china sin democratización?,Las «Cuatro Modernizaciones» y las Zonas Económicas Especiales,El «Gran Salto Adelante» versión mejorada,La «Reforma socialista de mercado» planificada,La «Apertura controlada» de las fronteras,Deng Xiaoping lanzó las Cuatro Modernizaciones para abrir China a la economía de mercado conservando al mismo tiempo el monopolio política del Partido Comunista a través de zonas francas como Shenzhen.,¿Cuál es el desafío principal de la rivalidad tecnológica actual con respecto a los semiconductores?,El control de los chips de vanguardia necesarios para la Inteligencia artificial,La dominación del mercado mundial de teléfonos de gama baja,El monopolio de los metales preciosos utilizados en las baterías,La venta masiva de software de sistemas operativos estadounidenses en China,Estados Unidos busca frenar el ascenso militar y tecnológico de China restringiendo su acceso a los semiconductores de última generación.,¿Qué significa el concepto de «desacoplamiento» tecnológico?,La separación de las cadenas de suministro entre los EE. UU. y China,La prohibición de cualquier viaje de científicos chinos hacia los EE. UU.,El cese total de las exportaciones agrícolas estadounidenses hacia China,El cierre de embajadas para limitar el espionaje industrial,"El desacoplamiento es una estrategia orientada a reducir la dependencia tecnológica mutua, particularmente en sectores sensibles como las telecomunicaciones o los chips electrónicos.",¿Cuál es la gran diferencia ideológica que subyace a la rivalidad sino-estadounidense?,Democracia liberal y mercado (EE. UU.) contra capitalismo de Estado autoritario y partido único (China),Imperialismo militar (EE. UU.) contra Aislamiento total (China),Individualismo occidental (EE. UU.) contra nomadismo económico (China),Democracia electoral (EE. UU.) contra monarquía constitucional (China),La rivalidad es sistémica porque enfrenta dos modelos de gobernanza: el pluralismo democrático occidental frente al autoritarismo de un Estado-partido centralizado.,¿Cómo busca China aumentar su influencia mundial frente al orden estadounidense?,A través del programa masivo de inversiones de las «Nuevas Rutas de la Seda»,Uniéndose a la OTAN para reformar la organización desde dentro,Forzando a los países africanos a adoptar el mandarín como lengua nacional,Prohibiendo todo comercio con los países europeos aliados de los EE. UU.,"La Belt and Road Initiative permite a China construir una vasta red de infraestructuras y alianzas económicas en el mundo, ofreciendo una alternativa al modelo de ayuda occidental."
3,Comprender el mundo actual,Conflictos y geopolítica,Las tensiones en torno a Taiwán,¿Cuál es el origen histórico de la situación particular de Taiwán?,El fin de la guerra civil china en 1949,La Segunda Guerra Mundial,El Tratado de Versalles,La caída de la dinastía Qing,"En 1949, tras la victoria de los comunistas de Mao en el continente, los nacionalistas del Kuomintang se refugiaron en Taiwán, creando así dos gobiernos rivales.",¿Por qué una invasión de Taiwán paralizaría la economía digital mundial?,La isla produce más del 90% de los chips más avanzados a través de TSMC,Posee las únicas minas de litio en el mundo,Posee el 50% de los servidores de Google y Amazon,Controla todos los satélites de comunicación del Pacífico,La dominación tecnológica de TSMC hace que el mundo entero dependa de Taiwán para los semiconductores de punta necesarios para los smartphone y servidores.,¿En qué consiste la « política de ambigüedad estratégica » de los Estados Unidos?,Vender armas a Taiwán sin prometer explícitamente una intervención militar,Reconocer a Taiwán como un Estado miembro de la OTAN,Pretender que Taiwán no existe para complacer a China,Tener bases nucleares secretas en la isla,"Esta política pretende disuadir a ambas partes: a China por miedo a una respuesta, y a Taiwán por miedo a ser abandonado en caso de provocación unilateral.",¿Qué Evento político importante tiene lugar en Taiwán en 1996?,La primera elección presidencial por sufragio universal directo,El regreso de la isla bajo soberanía china,La proclamación de la independencia constitucional,La firma de un tratado de paz definitivo con Pekín,"En 1996, Taiwán completa su transición democrática mediante la elección directa de su presidente, a pesar de los disparos de misiles de intimidación de China.",¿Qué órgano internacional tuvo que abandonar Taiwán en 1971?,"La ONU, en favor de la República Popular China",La Organización Mundial del Comercio (OMC),El Comité Olímpico Internacional,La Organización Mundial de la Salud (OMS),"La resolución 2758 de la ONU ha reconocido a Pekín como único representante de China, conllevando la expulsión de Taipéi de todas las instancias onusianas."
4,Comprender el mundo actual,Conflictos y geopolítica,El concepto de mundo «multipolar»,¿Qué designa el «momento unipolar» teorizado por Charles Krauthammer ?,El Periodo de dominación sin rival de los Estados Unidos tras la caída de la URSS,El breve instante de unidad mundial en torno a la ONU durante la guerra del Golfo,El fin anunciado de los conflictos tras la derrota definitiva del comunismo,La unificación de Alemania como pivote de un nuevo orden europeo,"El «momento unipolar» designa la estructura de las relaciones internacionales entre 1991 y aproximadamente 2008, donde los Estados Unidos eran la única superpotencia (hegemón) mundial.",¿Cuál de estos elementos es un motor principal de la transición hacia la multipolaridad?,La emergencia económica y militar de China y la afirmación de Los BRICS,El fortalecimiento de la influencia de la Unión Europea en la escena mundial,La disolución de la OTAN tras el colapso del bloque soviético,El retorno sistemático de los Estados Unidos a una política de Aislamiento,La subida en potencia de China y la coordinación de países como Los BRICS ofrecen alternativas de Política y económicas al modelo dominado por Occidente.,¿Qué designa el Concepto de «Sur Global» en la retórica multipolar contemporánea?,Los países emergentes que reivindican una autonomía frente al orden occidental,El conjunto de países situados estrictamente en el hemisferio sur,Los países más pobres del planeta que no tienen ninguna influencia diplomática,Una alianza militar formal rival de la OTAN dirigida por Brasil,"El Sur Global no es una entidad geográfica estricta, sino un bloque político informel que cuestiona la predominancia de las normas e Institución occidentales.",¿Qué consecuencia tiene la multipolaridad sobre las instituciones internacionales como la ONU?,Provoca una parálisis frecuente del Consejo de Seguridad debido a los vetos cruzados,Refuerza la autoridad del Secretario general frente a las grandes potencias,Simplifica la toma de decisiones gracias a la multiplicación de los socios,Conduce a la desaparición completa del derecho internacional y de los tratados,"En un mundo multipolar, los intereses divergentes de los miembros permanentes (Estados Unidos, Rusia, China) llevan a menudo a bloqueos de la **Institución** mayores.","Según **John Mearsheimer** (La Tragedia de las grandes potencias), ¿por qué la multipolaridad es arriesgada?",Porque empuja a las potencias a entrar en competición por la hegemonía regional,Porque impide el desarrollo de los intercambios comerciales internacionales,Porque favorece la creación de un gobierno mundial tiránico,Porque hace que las guerras nucleares sean técnicamente imposibles,"El **realismo** ofensivo de Mearsheimer sostiene que la ausencia de un regulador único (unipolo) fomenta que cada potencia maximice su fuerza, aumentando los riesgos de guerra."
5,Comprender el mundo actual,Conflictos y geopolítica,El petróleo como fuente de conflictos,¿En qué año y por quién fue lanzada la explotación petrolera industrial moderna?,En 1859 por **Edwin Drake** en Pensilvania,En 1870 por John D. Rockefeller en Cleveland,En 1908 por la BP en Irán,En 1938 por la Standard Oil en **Arabia Saudita**,"Fue en 1859 cuando la perforación de Titusville por **Edwin Drake** demuestra que se puede extraer el petróleo de manera mecánica e industrial, lanzando la fiebre del oro negro.",¿Cuál fue la consecuencia inmediata del embargo petrolero árabe de 1973 en las economías occidentales?,Una estanflación (inflación elevada y crecimiento nulo),Un crecimiento acelerado gracias a las inversiones en lo nuclear,Una bajada masiva del precio del barril por **sobreproducción**,El fin inmediato de la dependencia del petróleo del Golfo,El choque de 1973 creó la estanflación: los precios aumentaban (inflación) mientras que la actividad económica se ralentizaba por falta de energía barata.,¿Cómo se llama el cártel de compañías occidentales que dominaba el petróleo antes del ascenso de la **OPEP**?,El Cártel de las Siete Hermanas,El Grupo de Bagdad,La Standard Oil Alliance,El Consorcio de las Majors,"Las 'Siete Hermanas' eran las siete multinacionales anglosajonas que controlaban lo esencial de la producción, del refinado y de los precios mundiales hasta los años 1960.",¿Qué transformación mayor fue inducida por la revolución estadounidense del **petróleo de esquisto** en los años 2010?,Estados Unidos se ha convertido en el primer productor mundial,La OPEP ha dejado de existir por falta de influencia,El precio del petróleo se ha vuelto definitivamente estable,Oriente Medio ha dejado de exportar su petróleo a Asia,"Gracias al esquisto, los EE. UU. han superado a Rusia y a Arabia Saudita, modificando los equilibrios de la oferta y reduciendo su dependencia geopolítica directa de Oriente Medio.",¿Qué significa el Concepto de 'maldición de los recursos' aplicado a los países petroleros?,La riqueza petrolera frena a menudo el desarrollo democrático y la diversificación económica,El petróleo se evapora más rápido en los países cálidos,Los países petroleros son técnicamente incapaces de refinar su propio recurso,El consumo de petróleo provoca catástrofes climáticas locales sistemáticas,Este paradoja económica muestra que la 'renta' fácil desalienta el desarrollo de otras industrias y permite a los regímenes mantenerse sin el aval democrático de su población.
6,Comprender el mundo actual,Conflictos y geopolítica,El Canal de Suez: por qué es estratégico,¿Por quién fue excavado el Canal de Suez entre 1859 y 1869?,Bajo la dirección del diplomático e ingeniero francés Ferdinand de Lesseps,Por ingenieros soviéticos en el marco de la presa de Asuán,Por una compañía exclusivamente británica dirigida por Ismaïl Pacha,Por los Estados Unidos tras la compra de las acciones de Ferdinand de Lesseps,"El canal es la Obra de Ferdinand de Lesseps y de la Compañía universal del canal marítimo de Suez, financiada principalmente por capitales franceses.",¿Qué Evento desencadena la nacionalización del canal por Nasser en 1956?,La necesidad de financiar la presa de Asuán tras la retirada de la ayuda occidental,El encallamiento de un buque británico bloqueando el comercio,El bombardeo de El Cairo por las fuerzas franco-israelíes,La venta forzada de las acciones egipcias a Gran Bretaña en 1875,Nasser nacionalizó el canal para recuperar los ingresos de su explotación con el fin de financiar grandes trabajos hidroeléctricos.,¿Por qué la crisis de Suez de 1956 se considera el fin de una época para Francia y el Reino Unido?,Se ven obligados a la retirada por la presión conjunta de los Estados Unidos y de la URSS,Sus ejércitos fueron totalmente destruidos por el ejército egipcio,Perdieron la propiedad del Ever Given durante los combates,La ONU disolvió sus respectivos gobiernos tras la agresión,La humillación diplomática sufrida bajo la presión de las dos superpotencias (EE. UU./URSS) demostró que las potencias coloniales europeas ya no eran los dueños del mundo.,¿Cuál es la importancia económica del canal hoy en día?,Asegura el paso del 12 % del comercio mundial anual,Representa el 50 % del PIB de la Unión Europea,Es la única ruta marítima que conecta Asia con América,Ha sustituido totalmente el paso por el Cabo de Buena Esperanza,"El canal es un punto de paso estratégico para el 12 % del comercio mundial, lo que hace que cualquier parálisis sea extremadamente costosa.",¿Qué Evento de 2021 ilustró la vulnerabilidad física del canal de Suez?,El encallamiento del portacontenedores Ever Given bloqueando el tráfico durante 6 días,La nacionalización del canal por los rebeldes Hutíes del Yemen,Un ataque de misiles que hundió un navío de 400 metros,La retirada masiva de capitales chinos de la zona económica del canal,El incidente del Ever Given demostró que un simple accidente Técnica en un buque gigante podía paralizar la economía mundial.
7,Comprender el mundo actual,Conflictos y geopolítica,La OTAN: ¿para qué sirve todavía?,¿Qué fórmula de Lord Ismay resume la función Política inicial de la OTAN?,"«Mantener a los rusos fuera, a los estadounidenses dentro y a los alemanes bajo control»",«Un ataque contra uno es un ataque contra todos»,«Asegurar la paz mediante el comercio y la diplomacia abierta»,«Vencer al comunismo mediante la expansión territorial»,"Esta cita ilustra la triple voluntad de contener a la URSS, anclar a los Estados Unidos en Europa y estabilizar al exenemigo alemán dentro de una estructura Común.",¿Qué Evento desencadenó la única activación del artículo 5 de la OTAN en la Historia?,Los atentados del 11 de septiembre de 2001 contra los Estados Unidos,La invasión de Ucrania por parte de Rusia en 2022,La construcción del Muro de Berlín en 1961,La anexión de Crimea por parte de Rusia en 2014,"El artículo 5, pilar de la defensa colectiva, solo ha sido invocado una vez tras los ataques terroristas contra el World Trade Center y el Pentágono.",¿Qué países pusieron fin a su neutralidad histórica para unirse a la OTAN después de 2022?,Finlandia y Suecia,Austria y Suiza,Ucrania y Georgia,Polonia y los países bálticos,La invasión de Ucrania provocó tal choque de seguridad que estos dos países nórdicos abandonaron su neutralidad de larga data por la protección de la **OTAN**.,¿Cuál es el umbral de gastos de defensa (en % del PIB) exigido por la **OTAN** para sus miembros?,2% del PIB,1% del PIB,5% del PIB,3% del PIB,Este umbral del 2% es el objetivo fijado para asegurar un reparto equitativo de la financiación de la defensa colectiva entre europeos y norteamericanos.,¿Cómo ha evolucionado el alcance de la **OTAN** desde el fin de la **Guerra Fría**?,Ha extendido sus fronteras hacia el Este e interviene ahora en **teatros** de operaciones lejanos,Se ha replegado exclusivamente a la protección de las fronteras estadounidenses,Ha reducido su número de miembros para convertirse en una alianza puramente nuclear,Se ha fusionado con las estructuras de defensa de la Unión Europea,"Desde 1991, la **OTAN** se ha ampliado a los antiguos países del bloque soviético y ha llevado a cabo misiones fuera de su territorio, como en Kosovo o Afganistán."
8,Comprender el mundo actual,Conflictos y geopolítica,La ONU: ¿poderosa o impotente?,"¿Cuántos miembros permanentes tiene el **Consejo de Seguridad** de la **ONU**, y qué poder único poseen?",Cinco miembros permanentes con derecho de veto,Siete miembros permanentes con derecho de voto,Diez miembros permanentes elegidos por rotación,Quince miembros permanentes con voz igual,"El **Consejo de Seguridad** se basa en un núcleo duro de 5 miembros permanentes (vencedores de 1945) que disponen del derecho de veto, permitiéndoles bloquear por sí solos cualquier resolución.",¿Qué enfermedad contribuyó a erradicar completamente la OMS (agencia especializada de la **ONU**) en 1980?,La viruela,La poliomielitis,El sarampión,La tuberculosis,"La erradicación de la viruela en 1980 es considerada como el más grande éxito médico de la ONU, demostrando la eficacia de sus organismos especializados.",¿Por qué la reforma del Consejo de Seguridad de la ONU es estructuralmente imposible hoy en día?,Requiere la ratificación de los 5 miembros permanentes actuales,Requiere el acuerdo unánime de los 193 Estados miembros,Está prohibida por la Carta de San Francisco,Está bloqueada únicamente por el voto de la Asamblea General,"Toda modificación de la Carta de la ONU debe ser ratificada por los dos tercios de los miembros, incluyendo obligatoriamente a los 5 miembros permanentes que rechazan diluir su poder.",¿Qué principio de la Carta impide legalmente a la ONU intervenir en los asuntos internos de un país?,El principio de soberanía nacional,El derecho de veto de los Estados miembros,La jurisdicción penal internacional,El pacto de no agresión territorial,"El artículo 2 de la Carta garantiza la soberanía de los Estados, lo que prohíbe a la ONU injerir en los asuntos internos, a menos que el Consejo de Seguridad invoque una amenaza a la paz mundial.",¿Qué es la «Responsabilidad de proteger» (R2P) adoptada en 2005?,Un principio que permite intervenir si un Estado no protege a sus civiles,Una obligación de financiar a los Cascos azules por parte de los países ricos,Un derecho para cada ciudadano de presentar una queja contra su gobierno ante la ONU,Una regla que impone la acogida sistemática de los refugiados de guerra,"La R2P es un Concepto política que estipula que la soberanía no es un cheque en blanco: si un Estado comete crímenes de masas contra su población, la comunidad internacional debe actuar."
9,Comprender el mundo actual,Conflictos y geopolítica,La Rusia de Putin,"¿Qué cargo ocupa Putin antes de entrar en política, y cómo accede al poder?",Oficial del KGB,General del ejército rojo,Gobernador del Banco de Rusia,Director de Gazprom,"Vladímir Putin hizo carrera en los servicios de inteligencia soviéticos (KGB), concretamente destinado en Dresde, antes de incorporarse a la administración de San Petersburgo y después a la de Borís Yeltsin.",¿Qué Evento marca el inicio del control de los oligarcas por parte de Vladímir Putin?,La detención de Mijaíl Jodorkovski en 2003,La crisis financiera de 2008,El asesinato de Boris Nemtsov,El exilio forzado de todos los multimillonarios rusos,"En 2003, la detención del jefe de Yukos, Jodorkovski, envía una señal clara: los oligarcas deben permanecer al margen de la política si quieren conservar su fortuna.",¿Qué opositor política principal murió bajo custodia en febrero de 2024 tras haber sobrevivido a un envenenamiento?,Alexéi Navalni,Boris Nemtsov,Gari Kaspárov,Serguéi Skripal,"Principal opositor a Putin, Alexéi Navalni fue envenenado en 2020 y luego encarcelado a su regreso a Rusia, donde murió en una colonia penal en 2024.","Gracias a la reforma constitucional de 2020, ¿hasta qué Fecha puede potencialmente Putin seguir siendo presidente?",Hasta 2036,Hasta 2024,Hasta 2030,Indefinidamente sin elecciones,"La reforma permitió 'poner a cero' el número de mandatos pasados, autorizando a Putin a optar a dos mandatos adicionales de seis años después de 2024.",¿Qué Concepto ideológico es utilizado por el Kremlin para justificar una vía política no liberal?,La democracia soberana,El cosmopolitismo ruso,El socialismo de mercado,La perestroika moderna,"La 'democracia soberana' pretende que Rusia posee su propio modelo democrático, liberado de los estándares occidentales y adaptado a sus valores conservadores."
10,Comprender el mundo actual,Conflictos y geopolítica,La guerra en Ucrania explicada,¿Cuál era la carrera de Volodímir Zelenski antes de ser elegido presidente de Ucrania en 2019?,Actor cómico y productor de televisión,Abogado especializado en derecho europeo,general de las fuerzas aeroespaciales,Periodista de investigación prorruso,"Volodymyr Zelensky era una estrella de la televisión, famoso especialmente por su papel en la serie 'Servidor del pueblo' donde interpretaba a un profesor que se convertía en presidente.",¿Qué acuerdo de 1994 garantizaba la integridad territorial de Ucrania a cambio de su desarme nuclear?,El Memorándum de Budapest,Los acuerdos de Minsk II,El tratado de Varsovia,El acta final de Helsinki,"Firmado en 1994, el Memorándum de Budapest supuso la renuncia de Ucrania a su arsenal nuclear soviético a cambio de garantías de seguridad que no fueron respetadas por Rusia.",¿Cuál fue el principal error estratégico de Moscú al lanzar la invasión el 24 de febrero de 2022?,Subestimar la cohesión nacional y la resistencia del ejército ucraniano,Contar con el apoyo militar directo de la OTAN,Atacar únicamente por vía marítima en el sur,No disponer de armas pesadas como tanques de combate,"El Kremlin apostaba por un colapso ultrarrápido del gobierno y una población acogedora, lo que resultó ser un fallo mayor de la inteligencia rusa.",¿Qué impacto importante ha tenido la guerra sobre la OTAN?,La adhesión de Finlandia y Suecia,La retirada progresiva de los Estados Unidos de Europa,La disolución de la alianza en favor de un ejército europeo,El rechazo sistemático a suministrar material a Ucrania,"La agresión rusa empujó a Finlandia y Suecia, históricamente neutras, a unirse a la OTAN para garantizar su seguridad, reforzando paradójicamente la alianza que Putin quería debilitar.",¿Por qué la congelación de los activos del Banco Central ruso se considera una sanción 'sin precedentes'?,Porque priva al Estado ruso del acceso a sus propias reservas de divisas extranjeras,Porque impide a los ciudadanos rusos viajar a Europa,Porque obliga a Rusia a utilizar únicamente la moneda ucraniana,Porque nunca se ha aplicado a ningún Otro país en la Historia,"Al congelar las reservas de divisas almacenadas en el extranjero, Occidente amputó la capacidad de soberanía financiera de Rusia, una medida de una violencia económica Rara para tal potencia."
11,Comprender el mundo actual,Economía y sociedad,¿Cómo funciona el precio del petróleo?,¿Por qué la demanda de petróleo es «inelástica» a corto plazo?,Las infraestructuras de transporte e industria no pueden cambiar instantáneamente a alternativas,Los contratos a largo plazo fijan los precios de forma inmutable durante diez años,El petróleo es un recurso natural gratuito en su extracción,El consumo mundial está limitado por tratados internacionales,"La Inelasticidad significa que incluso si el precio sube, la demanda cae poco porque los aviones, camiones y fábricas dependen de tecnologías que no cambian de la noche a la mañana.",¿Qué récord histórico alcanzó el petróleo WTI en abril de 2020?,Un precio negativo de unos -37 dólares el barril,Un récord absoluto de 250 dólares el barril,Una estabilidad perfecta durante los seis meses del confinamiento,Su desaparición pura y simple de los mercados bursátiles,"Con la interrupción de los vuelos y el transporte debido al Covid, las existencias de petróleo se desbordaron hasta el punto de que los productores tuvieron que pagar a los compradores para deshacerse de ellas.",¿Cuál es el impacto de la OPEP+ en el mercado mundial?,Controla alrededor del 40% de la producción para estabilizar o sostener los precios,Posee el monopolio absoluto de la extracción mundial (100%),Fija el precio del barril de forma legislativa a nivel de la ONU,Prohíbe a los Estados Unidos producir petróleo de esquisto,"La OPEP+ es un cártel que utiliza cuotas de producción para influir en la oferta mundial y, por tanto, en el precio, sin tener por ello un monopolio total.",¿Cuál es la principal función de los especuladores en los mercados de futuros?,Apostar por la evolución futura de los precios sin comprar físicamente petróleo,Entregar directamente los barriles a las gasolineras locales,Garantizar que el precio del petróleo se mantenga fijo para siempre,Verificar la calidad química de cada barril extraído,Los especuladores compran y venden 'petróleo de papel'. Aportan liquidez al mercado financiero pero también pueden provocar una fuerte volatilidad de los precios.,¿Cuáles son las dos referencias mundiales para el precio del petróleo?,El Brent y el WTI,El Ural y el Dubái Light,El Petrodólar y el Euro-petróleo,El crudo ligero y el carbón bituminoso,El Brent (Mar del Norte) y el WTI (Texas) son los dos estándares de referencia utilizados por los operadores para fijar los precios en los mercados mundiales.
